,Wild Bird Cases,Outbreaks,Mammals,,,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
8/25/2023,418564000,,,,8/25/2023,6354900,11365100,4143100,3937300,12125800,30300,39500,2026200,5416800,10809500,20019600,9301800,34513300,17880800,4727500,881900,280900,446400,60400,13473500,50543100,3635600,24592200,3815600,17393100,1754300,55000,70400,24972000,3869300,1569400,17937100,8559000,11963100,3438000,5057300,8600,947300,21627700,5870800,14725800,3596900,101900,1248100,5726300,1915200,22815600,2920700,
8/26/2023,625424100,,,,8/26/2023,11675600,10346900,20435100,3607200,5689000,333600,300700,2842900,4281500,9802500,23980800,13450100,23133300,53969400,14190300,3223100,10132900,2194100,442400,10803700,9165700,15126700,36081100,11996300,16711700,1561500,1251700,1070500,11906100,9406900,5668200,540200,8830800,109336300,2275300,11058100,35400,1848800,2068800,14721100,73872400,3984100,1501700,8737800,9579800,8039300,19111100,5101600,
8/27/2023,563905100,,,,8/27/2023,9047000,14146100,30573000,5199500,12744400,463000,109900,727900,2599400,16523100,16852400,8267700,6411100,12412500,12420700,10876400,5110800,432200,738000,3896400,6239100,23594100,27133400,11257000,4888200,3136800,1300200,658200,16957800,10068200,4000600,13826300,6405800,66653800,3176000,4735000,64700,1452200,8110500,15055000,126590400,6780500,2076400,2994700,6432000,3016400,3117900,14632400,
8/28/2023,577475500,,,,8/28/2023,4129000,11061500,28655500,4494800,12297900,22400,61600,822600,1484400,7524900,9747400,5505700,13490500,10721700,9115500,15013700,223100,279400,29000,1810200,39110300,17474700,15543400,6059600,18536500,2746900,54300,116500,17210500,350600,2902300,13927200,4682900,21891900,1629900,1109000,3800,1203800,12218300,11086300,214834200,8050200,40700,1930800,2403000,2527800,15670000,7669300,
8/29/2023,458084700,,,,8/29/2023,9886000,6416700,19436500,4492100,1410700,20700,43500,1455100,2863200,5435600,30182000,9376100,32745700,21723900,7130400,14628000,351600,107200,67700,6007000,25949600,15997400,24449700,1708400,9787400,2032700,107700,57000,6575800,379800,1579700,2743400,3291600,27786400,3077000,594900,9100,745900,3492300,10266300,100003400,2064800,91200,1073300,2349800,1618700,35278200,1193500,
8/30/2023,397033400,,,,8/30/2023,19900000,7816500,15630800,3319100,8279900,368100,418100,4232000,14029900,4508600,16810800,8471700,2268700,3433200,10157500,9493800,3753600,2454200,551200,5571700,1140400,16352600,16654800,8156400,2210400,1474800,1035600,1329300,5191900,13145500,4902700,1145500,5089400,16634800,3797400,11404000,56400,3771700,9695100,13544000,57481200,4029400,1225000,8595700,7742100,7160500,4095400,28502000,
8/31/2023,227215200,,,,8/31/2023,9672100,4429600,6888100,2045400,1205700,1023400,504700,4435400,12102300,4192200,2286300,1449200,357700,764300,4446800,8057900,11014000,2488100,1260300,917900,1055300,11444500,1853900,11509600,3148600,825200,2141000,2079900,2569700,8577200,13444300,7041100,5683600,982000,2110300,11407600,119400,10705200,2122300,9248300,11441800,366700,1737500,7964600,7731800,6430000,155400,3777000,
9/1/2023,135551300,,,,9/1/2023,1022500,1587700,2185200,1609300,4735200,42300,36100,6233200,6433300,4051600,318100,521800,686100,517000,1114100,4133600,1501100,198000,62100,4393100,15490800,2550700,407600,5452100,1081200,656600,176000,92900,3440700,470100,6002200,6483000,846300,980400,3697800,536000,4800,5076500,4457300,796100,10347900,648100,76100,2385800,13946400,889100,4060100,3117300,
9/2/2023,165389900,,,,9/2/2023,2644500,6727300,469400,2444200,8695700,15900,11100,6460400,8222800,4175400,683800,1946900,1024100,1657600,3309000,348900,428200,86500,26600,5011000,7388300,526300,404900,16387200,6503000,556800,61900,25800,13736500,408100,2620300,12878800,2789900,470300,3490000,604300,3000,2034200,8867600,2612900,6156500,388400,36800,1488600,6528400,1878400,2900300,9253100,
9/3/2023,173300900,,,,9/3/2023,1443200,7705900,616000,6358200,3553500,274500,111900,4753700,7192700,4255500,765500,1226400,721200,378700,2475800,448300,5441800,466600,360100,15817100,25975400,348600,399500,6443400,1068800,2405400,794100,521100,15286900,2317400,3533800,2607300,2718600,411800,2514700,2126300,33900,2798700,3403500,2265600,2339200,700400,726200,2630800,2055500,2402400,15379500,4725500,
9/4/2023,251343400,,,,9/4/2023,630100,5597800,866900,11358900,11679200,399500,283800,3149500,4615300,17961500,564400,612400,1060200,12334900,2251400,717400,9307100,1660900,502400,6956500,2021100,1014200,986600,11777500,9962200,6667600,1318900,1130700,18693900,13912200,4905100,8097800,3200800,2996300,3359600,9285800,26800,2657900,10798400,2242700,13815700,7441800,1668100,5998900,3102000,4553300,993900,6203500,
9/5/2023,491123500,,,,9/5/2023,2373700,5911700,16090500,4293100,5301600,481500,308000,5628300,9000200,4759700,10610500,281500,28307800,45361700,1952800,335300,13087600,2189900,1096800,1191900,41915000,622400,27579100,6505800,26630800,1497700,2161800,1235800,10365900,9097300,9802700,25495400,1127300,52756400,2244700,10026500,98800,5140900,28457800,3380900,25737100,1309600,2013000,8318600,6810700,5739200,9917900,6570300,
9/6/2023,707733800,,,,9/6/2023,13390300,4632900,53420800,3765500,3688600,217800,166300,8133900,14188600,8212700,66182400,20442200,55879500,14984200,15642200,7149300,4190700,493900,327400,8026600,57161600,15911000,87079400,8500800,5492100,1423200,626800,516900,5937300,1744500,2533600,2038600,6241100,54941200,3334400,991000,39800,2782600,4807200,18714600,31801300,1710000,624100,1853800,7104900,2169200,66417900,12099100,
9/7/2023,657523900,,,,9/7/2023,45000200,8834100,29650400,2171400,17319900,19200,56600,8430000,14493300,12105300,47432600,31188700,17067300,3546500,29387300,19372000,1531500,515300,64300,27890100,10481600,50665400,31480300,18443300,5492100,1123700,138500,84100,23292200,801900,3213700,18060700,23342900,4124800,4904800,2512400,7800,1482600,11325700,38450200,20840500,1745200,137900,3761200,7680200,8141400,26037400,23675400,
9/8/2023,605101600,,,,9/8/2023,36341400,15981400,24403000,4904600,8680900,33700,99700,5743800,8700700,19624800,30615000,15327700,10156600,6256700,22183400,21528200,439600,679900,61100,30653000,15005800,38362700,20758700,10961300,4261200,2291200,180000,89200,31553300,9405200,2023900,13353700,17423100,20170100,4014100,11198400,3300,855400,14479000,26551300,28942800,9049400,533800,1977900,7376600,8000000,26719400,17145600,
9/9/2023,612363500,,,,9/9/2023,17958300,14162800,42106400,7416200,16919300,62800,82600,2077400,5125400,18758000,23160000,18791400,17626400,1069300,13889400,35556600,13659700,378000,229100,11940600,66583000,34712000,13714600,6259900,6390800,2294200,2519200,184200,11670300,10941500,3249900,7001700,12256800,20254800,4466700,2924900,17700,1767200,13792300,16747100,66974100,6721800,4480400,1494200,8701200,3842900,10490400,10940000,
9/10/2023,509094200,,,,9/10/2023,15026200,18067800,10349500,10635500,7435200,260600,231600,2226000,11683100,11059000,10810100,8970400,26593700,8236700,17658600,17061500,1776700,1284400,337300,8585500,48065800,21012800,4457800,4847700,7897300,2786100,225500,379900,11308600,6383100,8400800,6504400,13544800,1237200,4062600,2126300,73400,4679900,5143000,15850400,60000200,10581600,306200,7415400,3122400,10084900,55294400,5012300,
9/11/2023,481323800,,,,9/11/2023,7281900,11103500,4630100,7032100,9763100,528400,944900,3114200,8680800,8822900,32173600,5003500,60806900,19696400,6858000,3596700,2139100,4816000,897100,2254900,9986900,10945900,20142900,6103700,18348000,2276500,1603300,2755900,16052600,28276300,14965800,6975500,4044900,6321200,3912100,9285200,61900,5262700,7411400,9417200,16954200,5313500,3498500,16201800,6801400,9865200,31339700,7055500,
9/12/2023,571497500,,,,9/12/2023,10567200,10314900,13723700,8271900,4797300,471400,71900,6712300,7407900,14478700,46521600,29696900,17780200,12531300,22045700,4863500,622200,467200,679100,21460300,20060300,12963200,40700000,9555300,1833000,5139100,266600,171300,6126300,3843700,6320300,725800,17767100,34775200,4535100,10026600,102800,2746600,2366300,19236000,86903400,4628400,483500,6301400,4631900,6507300,22945200,6350600,
9/13/2023,654902600,,,,9/13/2023,36431000,16783200,13432200,9192200,9095400,374800,673600,11870900,35091000,20079600,21414200,9571300,2107600,1341400,19582300,9560500,3228100,4713200,540400,10697800,1823100,20019300,8151700,46491900,1899000,3187500,1103700,2497200,30681100,13559600,25014900,12730300,11028300,7910000,4803400,991000,51200,14415900,17285100,31223400,58201300,6646100,1349900,22629300,12782700,17861500,10707600,34075900,
9/14/2023,662721400,,,,9/14/2023,22652100,26014700,7917500,6088600,23151500,1500300,1074300,22280800,30259800,10706700,7294100,4369000,610100,2617700,9776800,15122200,12541000,4322300,2489700,2260100,16537000,18328700,5308000,19028800,23729500,3109600,3541900,3271900,28379800,17805500,24986900,80593200,5579100,1808800,5398700,2512400,264300,18612700,55447700,14567800,41340300,9921700,3587500,14228800,8188800,8819000,524300,14249400,
9/15/2023,749332200,,,,9/15/2023,6701800,20522900,24388200,4702200,29311100,567900,396800,11574800,11851200,4221300,4041800,2629700,34036500,21661300,8385900,20776400,20024700,2527500,1393600,6466400,87248600,19838200,15353400,6276400,43008700,1161900,2840600,1215300,34716500,13512800,10959300,20336700,5689500,17462400,3135100,11198400,130300,8849300,48168200,6385900,74851200,5549800,3200200,10538700,4160300,9082600,36457300,11822600,
9/16/2023,818540500,,,,9/16/2023,7698000,10528300,39217500,5640800,17940600,315500,148600,5268300,2114200,3993900,34384400,4315400,70397200,37114000,5425400,23652600,767900,669400,410900,19171500,51539400,28048300,50662100,4945500,29700800,817300,362500,710900,29339700,6250900,462000,1676600,2945200,57692200,2943900,2924900,59800,429900,6809400,7291300,147064700,1203100,602000,1211800,2176100,4255100,81765100,5475600,
9/17/2023,850412400,,,,9/17/2023,54317200,4749200,53095000,6311500,8774300,71400,24900,15745900,44113300,8153500,70155300,34899700,16507000,18718200,23176500,26351800,9937500,118900,678400,31043900,5284500,36183000,58797100,4968700,3856500,1506400,1077600,248600,7517100,905700,6059500,649200,18586900,49265400,3232800,7369800,71600,6383800,1673600,26786800,118049300,2091600,476700,1864700,2253500,4267900,45295400,8745300,
9/18/2023,472620500,,,,9/18/2023,28204300,7283500,4659300,6198800,9731500,83100,370100,24331500,40673600,9201400,5896500,14081300,393500,3355200,27288000,8219700,623600,2111000,155400,8616500,1747600,19522000,2115700,15882500,6167700,1921300,115700,685500,16381400,9285200,20841500,4481600,18697700,1302600,5877600,26849300,16700,17552000,7957300,26953300,11598000,2556300,248500,14964700,12345700,14178900,670800,10225600,
9/19/2023,299624000,,,,9/19/2023,7007600,9757600,694500,6864400,11345500,691500,594700,10666700,15117900,6220300,815900,262900,1005400,6252600,4112300,1289200,2103000,2910600,962400,744100,3509500,6463900,837100,7817100,8944600,3440600,1078900,2096200,34360200,9531600,4507600,33299600,3161300,2426600,3394700,3698000,135700,2777400,26055600,4293000,19119600,2973400,1070100,10154900,1251600,9841200,304100,3660800,
9/20/2023,231966600,,,,9/20/2023,853100,946100,807200,4677400,2025000,2061500,344800,3840200,6542900,2269400,1386300,348500,797100,906300,3560600,1130700,15332100,2575100,2296800,1626100,20031000,393100,1256000,3476100,2896000,859300,3364100,3181700,3373300,18156800,3772200,11168700,3439900,2612500,6502400,24452100,246700,2795600,9839100,2191000,9980100,481000,3517200,6609800,17030100,9426300,3280600,3306700,
9/21/2023,286867500,,,,9/21/2023,12221400,2861400,2610800,3560400,4814500,710500,843800,9458300,19075500,4206500,1964000,1282100,3631200,1155600,8307500,1628900,13890800,5089400,1233900,7178200,18774200,4955700,2352800,1559700,3175800,778000,3889000,1920600,1735300,16210600,16121400,2346700,6748700,828500,5459500,17464200,75700,8925200,1279900,8184100,1908000,287300,4244900,15985100,8285300,12834700,12663500,2148400,
9/22/2023,296876700,,,,9/22/2023,20958400,9522000,3512300,3455600,9473900,204000,78400,16411700,44618700,2584100,3708400,6632500,670200,3082700,17581500,1083700,179800,652500,267900,4592400,3517900,5829900,2157500,1189400,4136900,1882600,115200,468000,16992100,2689000,10453700,386400,8310700,701800,3290800,5527900,54800,12352100,1486600,27791200,6883600,6614200,151200,6003900,2917200,8220200,2055000,5426200,
9/23/2023,706617800,,,,9/23/2023,61446900,17057200,2372100,3660700,23614100,44400,9000,16813300,56691000,5115300,7886200,11314700,5843900,60709100,25860700,838300,9299000,116900,123100,13703000,1695700,19444900,3102200,15629500,55463600,1365400,941000,69300,28690900,5511100,9883300,2109500,9888100,41276200,1985500,1913300,12500,10251500,27279100,54599000,59835900,2503500,1979200,2376200,2098800,4144600,3352700,16696400,
9/24/2023,702222600,,,,9/24/2023,23535500,16495500,20734800,1682500,12927800,51900,15900,10904600,33953100,914500,11497200,7409000,25007500,45836100,6214800,1192600,7766800,133200,235300,15393900,9626200,14700800,50595800,3507300,26486800,519900,1766900,39000,36969300,8877400,6272700,8187100,6457700,82675300,670400,1212000,8000,4811600,19824600,13419300,137589000,1914200,2844300,4115500,493800,3988500,7492700,5254000,
9/25/2023,797527200,,,,9/25/2023,7994800,6252300,56566000,2116400,2970900,146600,204700,2017100,6611400,1054400,38456600,4623900,46304700,20431600,11082000,21776800,8069700,1269900,826300,7481400,46286000,17777600,80700200,1110500,23758500,439200,2076500,248900,4601100,17000000,13775200,20041800,3042300,46796900,964900,4342200,43200,8136500,25830800,19869300,180800400,665800,3021500,7962300,886400,3904300,14585000,2602400,
9/26/2023,518353100,,,,9/26/2023,9211000,5648600,16670200,5369200,5481700,1483600,1066100,4214300,4763700,13212400,24224400,1383600,35944700,30406100,9174300,26453100,3298900,3824100,1632800,827400,29616100,29458700,29697600,7209800,11899400,1634200,1386600,3257700,3797300,15845600,8346800,444100,3625000,2293200,6220300,6058100,196300,7227800,1324700,12809100,84477600,2267600,2146400,4191300,3643100,3490300,27163400,4334800,
9/27/2023,328264100,,,,9/27/2023,3363500,3347500,2003900,8197500,1539600,262300,1331300,8085900,12428300,10862000,31416500,4909700,13890300,6657100,4878500,9129500,2387800,6344800,1632800,2513400,2093900,4102200,33519600,6435700,1281700,3173600,686400,2165700,5334800,6798600,9440100,585100,4033600,1133800,11345700,13455700,39700,7898200,5451900,2327100,18737400,2283500,1184000,15406800,15446500,4078100,9614100,5028400,
9/28/2023,439642800,,,,9/28/2023,10376200,2388100,1331700,7066400,12613000,32100,26300,18694400,24947100,7769400,31433800,20611800,1785500,770200,16683500,4616700,3801900,347900,111100,15077000,8643500,2577700,6130700,6988700,15462800,1902100,289400,51900,5434700,488000,16402700,32165800,5180300,315400,10566000,1181200,13200,12574500,32598800,9506300,7926800,1459200,271400,7759000,26739600,7506700,23354800,15667500,
9/29/2023,476321700,,,,9/29/2023,27298800,978700,2206700,1934300,3813700,27800,133400,20763500,35999100,5681100,4995300,14281800,603400,2981600,32000000,3437200,1771200,2115600,74700,8339000,17283800,11563400,1942100,2165800,5488300,491000,222400,197700,1987800,6997700,26087100,12891000,34920800,457200,11945100,20189700,7100,17306900,13526300,29994400,7444000,247700,255700,21883600,33820600,26026000,538300,1003300,
9/30/2023,534287700,,,,9/30/2023,37824300,689000,11715300,8956400,431000,1341100,1377400,18686400,33083200,1638400,4382000,4662400,413700,241200,25860500,10930300,6424900,7873000,2191400,4864200,15418000,36826000,6344400,2557600,414900,842600,2831000,3121700,823200,26217300,30137400,1945000,13702400,586700,17190400,35568100,219300,15909200,363300,52895300,6469300,583600,3383700,29739200,15162400,24370200,6193800,885600,
10/1/2023,435377000,,,,10/1/2023,21180700,997800,23403000,8186000,2086900,1427200,1225800,17644500,32977400,2210900,3709900,4658600,361800,723800,10653200,9754400,9938200,5515300,2260900,5576000,4035800,23093600,10891200,2000800,1884400,667200,3101200,3741900,2036300,19118100,34015800,5441100,8439300,5658900,4892500,16401500,261300,20945000,5927700,22317800,14433600,371000,3442900,25010500,6870100,13165400,6174400,6545400,
10/2/2023,269515200,,,,10/2/2023,15474800,15599200,1130600,7987800,4407900,640500,283400,18424100,25806800,3168800,2238600,4324400,425300,569700,6382800,3936100,463900,1979300,660600,8466600,11360000,6299000,1118300,2732300,2091800,3030800,346000,1489900,11500200,4691000,20772700,5618900,4799400,545100,1118500,8054700,96700,16148900,599700,9061000,7792100,2030000,180000,10587000,1560900,6269000,6056500,1193600,
10/3/2023,426367100,,,,10/3/2023,4784900,14307400,175300,12671200,51067000,147700,88100,14880900,18363700,10440200,178200,204700,3621800,34301500,2488000,329400,6949800,912000,368200,365400,14375500,1357000,1001500,7435600,26716300,4489200,431700,224200,50682600,3291500,8859100,25632400,1626100,9442400,16176500,4591000,33700,7775700,21614000,2720900,18365700,1917600,195900,4967900,7394400,5091500,566000,2745800,
10/4/2023,917417800,,,,10/4/2023,1823300,8017500,2723000,7900500,4963600,13400,25100,8099200,8207900,11058600,54906300,6578200,95728100,54856100,1811700,281600,811000,109600,36800,20783800,99217800,658700,39476200,4299800,37379200,6276200,168300,82400,45359800,190900,4363800,14109300,279700,38666900,7890400,211600,3000,3509500,13670000,3161700,112649000,10105100,56300,1684600,6683500,941100,172398900,5188800,
